Date,Insect Repellent,Carrots,Cheese,Dustpan,Hair Gel,Toothbrush,Toothpaste,Pasta,Milk,Water,BBQ Sauce,Chicken,Orange,Trash Cans,Deodorant,Honey,Soap,Extension Cords,Potatoes,Mustard,Bath Towels,Paper Towels,Syrup,Tuna,Cereal,Onions,Rice,Banana,Air Freshener,Mop,Tissues,Mayonnaise,Chips,Tea,Eggs,Laundry Detergent,Yogurt,Spinach,Shampoo,Salmon,Razors,Pancake Mix,Olive Oil,Ironing Board,Hand Sanitizer,Dish Soap,Bread,Cleaning Spray,Sponges,Toilet Paper,Iron,Lawn Mower,Shaving Cream,Cleaning Rags,Garden Hose,Shrimp,Power Strips,Pickles,Tomatoes,Vinegar,Dishware,Ketchup,Broom,Peanut Butter,Trash Bags,Ice Cream,Beef,Shower Gel,Cereal Bars,Feminine Hygiene Products,Diapers,Canned Soup,Jam,Butter,Apple,Baby Wipes,Light Bulbs,Soda,Plant Fertilizer,Coffee,Vacuum Cleaner
2022-09-28,25,24,26,25,27,28,48,22,24,18,27,23,26,17,34,15,26,30,22,21,30,31,26,27,27,23,21,19,27,19,24,15,25,23,23,23,27,17,29,14,22,21,34,12,34,17,16,25,23,28,25,18,15,21,33,28,30,24,23,17,26,29,17,28,21,19,19,31,25,24,24,21,25,19,27,33,28,25,25,25,25
2022-09-29,20,23,25,23,26,18,36,23,19,22,20,22,23,18,32,24,18,26,22,23,26,18,20,22,26,17,27,17,16,19,29,15,18,19,17,25,26,13,23,24,30,20,19,25,24,22,26,20,17,18,19,27,14,21,25,23,17,23,23,22,21,33,21,14,14,25,21,16,27,34,26,25,24,17,13,22,17,20,14,24,21
2022-09-30,18,18,23,30,16,23,35,26,23,28,32,28,18,28,24,28,22,23,16,22,27,24,20,25,27,32,31,27,23,21,21,24,22,23,20,25,29,13,24,19,27,16,17,29,27,22,23,29,21,22,22,25,34,25,26,15,22,20,19,37,22,26,28,31,23,24,32,23,30,26,30,18,27,15,31,19,23,18,24,18,36
2022-10-01,23,14,19,31,26,36,52,17,21,26,17,19,21,21,29,22,26,17,20,28,17,19,20,19,22,22,23,31,30,12,18,24,18,27,21,32,34,22,27,21,35,12,22,26,27,16,26,24,21,27,19,20,21,20,23,18,17,25,29,31,25,30,17,18,26,25,19,20,25,18,23,18,26,22,28,22,21,26,19,33,26
2022-10-02,22,25,25,28,30,26,33,22,19,18,26,21,22,28,18,16,19,20,29,26,21,26,23,19,31,28,23,19,25,28,28,22,18,23,18,23,19,26,28,20,29,24,35,19,22,21,25,24,32,23,20,24,22,21,20,18,21,20,20,22,29,24,21,11,17,13,25,20,22,33,20,24,26,15,27,22,25,19,22,30,20
2022-10-03,19,35,13,26,28,24,42,15,15,17,18,19,29,23,20,23,21,25,17,18,19,19,18,31,22,13,24,17,26,26,22,27,25,20,19,17,26,34,29,18,22,26,34,26,27,23,26,21,22,22,21,15,24,14,25,18,25,24,28,25,27,15,20,15,28,23,18,19,28,21,24,26,20,21,20,22,23,17,22,28,26
2022-10-04,17,15,33,18,29,22,43,19,25,17,18,20,31,23,18,18,20,22,26,27,23,21,31,26,18,21,26,24,22,26,25,25,24,22,23,18,20,25,23,29,28,13,37,21,19,21,25,23,23,25,26,24,19,19,28,25,23,7,25,15,22,26,27,19,17,22,24,24,22,33,22,14,22,26,24,23,17,20,20,21,24
2022-10-05,23,35,32,23,31,25,54,25,20,25,25,25,30,24,26,27,27,29,28,23,33,31,22,31,23,28,18,24,18,19,16,18,30,19,28,25,14,22,16,24,24,25,22,25,32,30,22,20,17,21,25,22,29,20,29,24,23,22,20,20,16,21,19,24,31,32,11,19,23,17,22,25,28,18,19,23,20,36,20,28,22
2022-10-06,21,33,16,22,22,22,47,27,22,20,20,21,30,21,20,15,17,35,15,23,32,28,22,23,21,18,20,23,25,20,25,19,13,20,32,23,25,23,21,25,25,20,19,29,22,20,21,22,21,26,23,19,33,26,19,24,25,28,30,28,28,27,25,22,17,24,24,30,27,34,18,21,33,22,23,25,12,26,33,22,26
2022-10-07,20,25,23,26,27,20,50,18,19,23,22,22,27,17,28,25,14,18,25,25,34,24,16,22,31,23,27,26,25,17,13,22,28,28,28,28,25,33,28,33,28,26,16,29,30,30,34,27,18,29,25,27,17,17,14,21,24,26,23,26,20,18,22,21,28,26,26,31,23,18,27,19,27,30,33,25,20,26,28,18,29
2022-10-08,21,27,27,18,27,28,44,21,13,22,19,20,21,21,24,26,27,25,31,27,16,26,17,34,14,14,21,20,14,23,27,26,27,18,20,24,21,19,29,17,23,20,16,22,24,27,22,19,28,25,24,17,21,15,22,22,15,29,29,22,19,27,22,31,18,17,22,16,25,22,22,29,17,23,26,23,18,24,24,20,20
2022-10-09,23,29,16,13,24,23,46,21,16,25,16,16,24,20,25,21,25,20,27,28,20,34,20,17,20,10,26,24,19,26,28,15,24,13,28,23,21,21,19,26,13,21,25,14,29,29,22,24,22,25,23,19,27,21,15,20,19,13,18,23,22,16,17,22,18,26,25,19,18,24,19,25,23,22,18,21,18,22,22,13,29
2022-10-10,18,20,35,17,25,20,47,28,27,23,23,20,21,22,23,24,23,20,21,30,21,34,18,17,24,19,25,22,27,17,33,25,21,22,21,16,23,21,30,22,26,25,18,27,16,24,19,25,23,20,18,23,30,19,21,24,18,31,19,21,14,22,25,20,24,20,28,18,21,19,19,22,18,22,18,24,24,24,23,20,20
2022-10-11,21,21,22,23,29,24,52,21,18,26,19,16,17,12,24,20,21,21,24,19,23,18,20,23,27,19,24,19,14,23,24,25,26,22,21,23,28,18,19,19,30,16,17,25,28,19,20,19,31,24,20,23,16,14,25,21,14,22,23,16,18,15,31,21,21,13,20,25,24,21,16,20,29,31,15,19,14,16,26,27,15
2022-10-12,25,31,26,22,24,25,45,28,24,18,23,21,27,28,28,24,14,22,22,34,19,25,20,21,29,30,19,20,28,15,24,27,21,25,22,29,30,21,25,21,23,28,28,25,18,27,30,27,15,21,27,28,22,22,24,21,21,25,22,23,19,25,30,34,22,28,20,20,26,30,26,41,22,25,19,24,22,23,19,23,22
2022-10-13,22,28,26,21,31,21,48,22,24,22,26,26,23,18,18,23,20,27,21,17,17,22,17,28,23,29,26,26,27,27,27,18,21,14,11,24,24,29,30,23,24,32,30,16,25,18,30,28,14,29,15,25,29,23,27,24,23,20,26,11,21,21,33,20,14,19,23,29,22,17,32,23,23,27,18,23,20,28,32,14,19
2022-10-14,20,32,23,25,20,30,38,25,21,22,28,18,12,19,20,25,35,12,24,23,30,16,31,26,27,26,27,22,33,17,20,22,24,31,25,22,24,17,25,27,16,21,19,21,16,17,20,20,19,34,20,23,33,20,25,22,25,25,29,22,27,27,33,24,21,17,23,21,17,30,21,24,19,24,20,18,12,31,16,30,25
2022-10-15,18,20,18,26,20,22,59,18,19,16,28,24,23,23,14,26,13,15,17,24,17,26,23,27,32,16,26,24,19,19,28,20,23,22,20,26,23,20,25,19,25,23,18,22,24,18,25,25,19,13,28,20,21,18,16,16,25,21,25,31,25,32,24,19,23,24,28,16,19,26,23,26,19,23,20,24,21,22,20,18,25
2022-10-16,27,28,19,28,18,24,59,20,30,24,29,27,21,26,22,30,22,27,22,22,28,17,20,24,25,18,21,24,25,29,31,26,24,19,25,16,27,24,27,24,27,22,22,28,23,22,17,15,18,24,28,29,23,28,24,24,23,22,26,25,26,25,25,25,23,25,22,25,19,19,34,22,21,24,29,20,20,23,17,33,27
2022-10-17,33,21,13,30,22,21,51,23,21,28,33,20,21,27,19,22,26,17,22,20,22,28,25,20,21,23,22,24,20,26,23,20,23,23,26,25,20,24,18,19,22,31,30,27,20,26,24,29,21,29,27,27,20,28,25,29,21,21,18,24,15,15,19,33,35,15,22,18,28,30,24,21,21,25,22,32,30,19,22,25,36
2022-10-18,21,24,23,24,20,23,61,31,22,23,28,24,19,19,25,23,25,22,26,22,17,16,27,21,27,23,22,26,23,26,22,30,22,27,19,18,20,25,16,26,23,16,21,16,18,19,28,17,21,20,15,18,24,26,29,21,39,24,21,24,14,23,27,18,30,29,18,22,17,25,13,13,26,22,28,21,29,25,25,27,22
2022-10-19,22,29,25,19,24,20,40,33,23,12,19,19,25,18,21,22,26,25,22,22,26,27,19,21,20,22,26,27,24,22,22,20,24,22,7,20,20,21,26,24,21,17,23,22,21,25,12,23,21,18,25,17,25,19,19,23,21,16,10,24,31,22,21,28,18,15,21,20,23,16,21,15,18,25,18,24,20,17,21,18,17
2022-10-20,18,34,12,22,25,24,41,15,20,24,24,20,25,17,15,18,20,17,22,14,15,18,30,23,19,26,28,22,21,13,25,27,20,24,25,18,22,29,21,22,29,21,17,18,27,26,19,21,22,18,25,21,24,21,21,28,30,18,16,17,27,23,23,30,20,24,24,31,21,18,28,21,28,25,35,14,23,24,12,21,23
2022-10-21,26,23,23,22,15,28,39,30,29,27,22,19,25,18,22,28,22,27,18,24,21,20,21,19,23,14,24,19,19,19,27,35,24,30,26,19,14,19,24,16,20,26,19,25,16,18,16,16,27,29,27,25,20,27,20,17,27,24,17,24,29,16,23,20,18,22,23,22,28,19,18,22,18,32,15,25,20,24,16,23,23
2022-10-22,27,23,27,21,20,18,39,20,25,22,26,27,37,27,28,29,24,17,25,23,31,23,26,12,29,20,21,19,23,24,30,33,17,19,28,26,19,29,28,23,23,24,26,36,20,26,17,20,27,21,26,26,25,28,19,18,21,21,24,24,14,21,26,26,21,19,26,24,19,26,22,20,18,23,25,17,21,23,14,16,28
2022-10-23,23,31,29,19,17,24,50,22,33,25,27,15,24,23,16,22,21,15,25,22,21,32,21,19,21,31,24,21,19,24,34,15,28,36,27,18,36,15,16,16,24,23,13,37,31,22,28,26,23,19,24,15,25,26,22,27,25,21,25,32,16,19,25,21,20,24,23,24,22,22,11,21,22,22,24,35,24,22,30,24,30
2022-10-24,17,23,25,19,25,19,43,25,20,24,20,24,17,19,18,19,21,19,22,23,23,23,19,25,18,21,19,18,21,30,24,24,20,16,22,22,25,17,22,24,20,29,23,29,36,20,27,17,17,16,20,18,24,23,27,24,26,14,23,22,25,21,28,18,19,20,25,20,22,12,18,16,24,22,14,27,22,31,20,14,18
2022-10-25,22,34,25,29,23,24,44,27,23,20,24,24,15,24,17,31,29,24,15,24,27,23,11,25,24,12,16,27,26,26,12,22,21,22,32,19,26,23,24,24,20,21,17,30,24,26,32,22,23,16,30,28,27,19,24,27,17,34,20,18,23,23,27,32,31,17,22,13,25,32,22,33,36,18,20,21,28,19,29,28,20
2022-10-26,11,26,16,27,34,20,33,16,23,25,20,17,29,26,26,31,23,15,21,21,18,23,22,22,22,22,24,27,16,24,14,14,24,19,26,30,22,23,23,19,21,22,19,22,25,25,26,21,28,20,19,22,26,28,23,22,18,23,23,22,22,25,17,21,27,17,13,17,20,23,26,19,33,22,29,20,23,30,28,17,24
2022-10-27,21,29,26,19,26,20,41,21,24,21,25,17,30,17,29,22,22,25,19,23,33,29,19,28,18,18,23,19,17,25,7,21,17,20,23,25,22,28,22,28,21,20,17,27,15,23,18,14,21,22,15,23,25,20,27,24,24,26,16,17,26,29,16,16,24,22,18,20,16,26,24,29,18,23,27,27,26,22,28,18,32
2022-10-28,22,23,19,16,22,19,42,19,17,20,18,19,20,24,25,24,31,26,33,25,31,25,17,24,18,25,26,25,21,19,15,32,24,18,21,26,16,25,10,29,26,26,22,27,20,16,21,24,22,23,21,19,28,24,31,19,22,23,16,21,27,22,19,23,27,20,22,25,26,35,20,16,27,22,19,23,34,24,27,27,24
2022-10-29,20,17,23,25,30,25,53,19,24,28,25,23,26,30,20,19,15,17,30,21,27,25,18,15,26,25,16,16,25,20,23,28,16,34,24,21,22,22,17,20,26,23,15,21,23,20,25,25,23,14,25,16,28,21,16,27,21,20,30,17,31,25,24,24,22,27,28,24,22,23,14,24,31,21,20,26,29,28,28,23,19
2022-10-30,18,22,20,25,23,19,51,22,16,22,25,14,30,17,24,19,19,20,20,25,19,20,22,22,20,26,28,28,15,23,18,19,22,20,25,21,25,21,20,14,21,21,21,20,22,27,27,24,23,20,28,23,16,27,22,18,21,16,29,23,23,22,25,25,26,17,21,24,18,15,30,27,24,25,19,14,21,26,29,30,28
2022-10-31,15,30,22,22,11,25,34,16,21,18,28,27,22,23,33,25,30,26,19,18,28,19,30,22,26,23,31,25,27,19,21,24,27,22,13,17,16,16,13,17,28,29,29,21,18,27,25,24,16,22,12,23,30,19,15,32,21,22,22,19,19,24,20,19,17,24,18,18,29,29,22,23,23,34,27,15,16,26,25,19,23
2022-11-01,23,19,23,26,29,14,40,24,25,20,20,27,17,28,18,29,21,22,23,21,21,24,24,19,20,18,25,22,25,19,24,21,17,25,26,23,22,17,15,22,26,22,19,17,17,19,23,18,27,16,19,16,18,19,26,30,17,21,26,31,20,25,22,25,29,21,19,18,28,32,25,12,25,30,29,17,18,17,18,25,23
2022-11-02,30,26,31,28,19,25,45,28,28,16,26,20,25,22,23,24,29,26,29,25,14,27,17,28,26,27,18,26,12,18,33,20,26,31,21,20,40,28,19,26,24,23,28,32,15,23,26,30,40,27,21,27,23,23,25,22,28,27,25,27,19,26,28,27,19,29,28,23,26,26,29,31,23,22,21,35,28,26,21,26,27
2022-11-03,18,22,21,18,14,30,51,22,21,25,18,22,30,17,25,30,21,13,27,26,24,27,17,32,25,27,21,18,25,21,22,13,32,24,23,19,19,25,24,16,21,21,22,20,34,22,24,24,23,21,15,29,15,21,26,17,23,18,20,26,19,31,19,20,21,15,29,29,30,17,26,22,18,25,21,25,20,16,16,30,31
2022-11-04,20,30,22,31,39,15,40,27,31,27,26,32,14,20,23,26,24,23,13,24,22,19,25,15,23,17,20,30,25,25,20,29,17,21,26,19,28,26,24,24,25,27,33,27,23,22,23,26,15,22,21,15,24,25,26,28,21,23,24,19,26,16,23,25,25,24,26,29,18,30,22,34,15,20,23,17,23,22,25,26,23
2022-11-05,31,18,16,17,29,24,45,26,14,19,24,23,18,24,29,21,18,21,33,37,20,22,24,28,15,34,23,21,20,16,25,23,28,22,21,26,29,30,27,22,19,20,24,23,26,27,23,22,24,21,29,32,27,19,20,25,20,21,17,28,23,24,18,29,17,27,23,28,24,23,27,27,20,32,17,18,28,20,20,29,22
2022-11-06,26,18,17,22,23,17,46,22,22,23,34,20,21,20,19,30,18,19,29,23,18,25,22,20,20,34,14,28,20,27,23,29,22,26,29,21,33,20,27,20,27,16,30,33,22,27,16,21,31,22,22,22,19,26,21,13,17,25,15,29,16,24,27,29,23,24,20,24,20,27,31,25,17,25,30,25,18,29,16,23,22
2022-11-07,22,20,23,21,25,22,45,16,23,24,29,18,34,20,24,28,36,21,24,15,14,23,26,26,31,25,30,22,27,28,21,21,22,29,19,23,20,17,29,16,15,20,19,24,24,27,26,18,15,21,21,19,13,22,24,22,18,21,19,31,30,17,24,22,18,21,25,27,24,16,16,20,18,27,26,28,21,21,21,29,24
2022-11-08,20,19,20,26,15,23,41,25,30,16,21,17,26,15,25,20,14,26,21,21,23,20,15,21,29,23,20,16,13,37,18,16,21,22,21,19,20,18,18,15,20,26,24,16,23,13,21,30,24,20,22,20,24,26,25,22,23,18,31,15,31,18,28,22,16,23,30,21,27,18,19,19,24,26,24,21,16,21,20,22,24
2022-11-09,37,24,29,13,23,28,56,26,22,23,20,17,26,33,22,18,25,19,30,17,25,13,21,17,23,23,23,23,22,22,15,20,18,32,24,28,25,24,25,27,20,35,26,26,25,23,22,33,30,29,28,21,25,19,24,23,25,15,21,19,27,24,17,20,17,17,24,22,29,26,19,22,28,30,25,25,29,16,34,14,20
2022-11-10,24,23,22,17,24,24,49,24,27,27,22,18,17,15,32,29,26,31,20,27,22,21,25,15,27,27,23,26,22,25,19,24,27,27,16,32,28,22,30,16,26,27,31,34,29,16,17,17,19,22,34,24,23,24,27,20,25,28,33,19,31,19,21,38,21,34,24,24,25,24,25,23,26,21,14,39,28,22,15,19,18
2022-11-11,27,16,24,19,23,24,31,14,29,16,26,29,19,26,18,24,21,23,27,13,27,22,20,27,13,22,21,24,26,21,22,16,25,29,26,18,26,24,21,14,17,12,22,23,22,27,26,23,17,23,19,21,26,24,23,23,14,14,18,23,20,22,22,17,14,24,22,23,18,13,21,21,27,20,25,21,30,23,20,19,24
2022-11-12,23,24,20,17,22,18,40,28,30,21,18,20,16,25,21,26,24,24,28,32,28,30,20,28,17,23,33,20,22,20,26,28,22,24,19,24,23,29,20,20,21,19,29,21,18,18,18,20,31,23,23,22,27,20,24,21,26,17,33,20,20,24,28,22,15,27,22,28,18,24,25,17,22,22,21,19,26,21,16,22,29
2022-11-13,31,14,20,25,14,25,48,20,25,16,18,21,19,16,20,18,19,17,21,34,28,27,18,17,28,24,22,21,22,20,17,16,20,25,27,21,21,17,26,25,17,17,18,22,24,19,24,15,23,27,24,22,25,12,21,24,23,28,23,20,27,18,15,16,28,21,21,23,12,22,21,26,24,25,21,27,24,35,16,24,18
2022-11-14,31,23,20,10,35,22,50,23,32,24,25,28,18,39,33,23,23,20,26,29,30,17,33,15,17,23,18,15,20,19,25,27,22,22,20,25,31,22,21,23,19,25,21,27,25,20,27,26,17,18,20,19,26,24,28,22,30,26,20,28,26,17,20,24,18,22,17,24,24,24,26,18,22,26,17,24,23,24,15,22,14
2022-11-15,22,21,15,19,21,27,33,23,24,17,23,17,16,20,24,25,23,21,26,26,22,23,23,25,17,30,25,24,29,23,17,23,19,30,27,19,17,34,24,26,14,21,29,28,25,24,27,20,30,25,24,20,20,28,18,22,26,18,29,26,19,28,23,22,18,22,21,19,25,19,25,22,19,21,21,27,20,23,38,31,27
2022-11-16,27,22,24,22,32,20,45,22,19,16,29,27,27,25,20,19,26,27,21,25,26,25,27,18,19,20,24,18,27,24,28,23,16,17,14,19,24,18,18,19,26,25,20,26,30,36,13,16,21,18,26,26,20,20,21,20,20,30,24,18,25,31,26,29,24,20,25,18,21,16,25,20,25,24,22,19,14,25,23,14,24
2022-11-17,21,27,21,20,27,23,29,30,15,21,33,16,13,24,27,21,25,20,26,23,30,19,22,16,22,27,22,23,17,21,22,12,25,15,22,19,28,22,25,23,17,18,23,20,24,21,20,14,21,32,17,26,28,20,20,23,21,17,20,20,25,27,14,12,19,20,20,20,23,19,23,20,19,31,20,23,15,23,25,19,32
2022-11-18,19,16,21,21,26,19,37,32,31,17,23,19,22,30,17,16,25,23,27,21,22,11,17,27,24,31,12,21,31,24,27,21,22,19,21,24,25,32,27,19,26,26,28,26,27,33,24,22,19,18,27,25,19,29,24,30,19,18,25,25,22,28,27,20,19,22,18,26,24,30,20,20,21,22,26,26,22,22,22,23,27
2022-11-19,29,28,30,18,21,23,45,25,27,23,23,22,34,25,18,23,19,17,20,30,19,24,19,23,19,22,26,36,28,21,21,24,18,27,16,22,31,28,21,22,29,28,27,19,22,22,26,21,16,22,24,19,16,18,22,19,16,28,23,21,31,17,23,14,18,19,21,27,19,18,24,25,32,14,25,22,27,23,20,23,20
2022-11-20,27,26,27,20,24,17,36,28,28,24,24,31,20,22,24,27,34,23,27,20,27,21,21,28,23,28,27,29,23,25,25,15,22,27,24,15,21,19,23,18,24,23,18,24,24,21,16,24,18,24,24,33,16,27,28,15,22,28,27,22,16,26,20,22,26,18,25,24,21,21,13,28,22,28,28,14,26,15,26,20,24
2022-11-21,28,27,20,24,18,21,50,25,21,25,15,21,24,16,32,14,21,25,25,28,16,15,19,23,20,15,16,14,35,28,25,20,25,18,20,21,26,26,23,15,23,38,26,19,20,21,16,19,28,31,30,30,22,15,23,27,20,22,26,18,25,19,27,22,29,15,18,21,18,24,22,21,23,27,24,28,29,15,18,21,18
2022-11-22,34,14,29,23,25,28,39,23,26,14,20,17,26,20,28,28,21,18,22,34,26,21,29,19,27,32,23,25,29,16,24,27,18,20,27,16,21,25,20,17,22,32,18,25,20,23,22,30,27,20,20,23,29,20,19,28,19,25,12,26,21,23,23,35,18,27,20,23,35,20,21,16,31,29,30,25,31,34,20,21,34
2022-11-23,18,26,23,28,19,25,39,30,28,27,15,25,22,28,26,23,28,28,25,20,25,21,23,24,29,29,22,23,18,21,18,11,23,26,20,23,19,18,23,28,25,25,29,27,19,10,22,21,25,29,28,17,23,20,21,22,22,26,38,26,20,24,30,13,13,21,23,18,14,22,33,23,28,17,23,14,17,19,23,20,24
2022-11-24,28,19,23,14,23,33,37,17,19,28,27,24,23,22,15,17,23,24,31,32,24,29,17,17,21,28,16,30,27,26,14,20,17,12,21,28,22,24,24,16,21,16,17,21,24,19,19,19,18,19,23,30,26,19,32,21,33,22,22,24,27,21,22,23,13,25,20,19,19,23,18,22,25,15,24,23,18,24,25,29,19
2022-11-25,25,20,23,22,27,31,42,22,20,30,24,30,33,22,22,30,31,30,31,17,21,22,29,21,28,20,28,21,17,30,20,27,26,23,19,16,26,28,19,27,23,34,19,34,19,28,28,32,30,35,18,26,27,27,27,27,26,24,29,25,22,24,19,35,20,20,21,22,24,26,22,19,14,22,19,22,34,29,24,28,28
2022-11-26,21,19,29,18,24,22,40,30,21,17,15,30,22,15,16,18,19,19,24,28,18,25,20,28,16,27,20,23,17,26,27,27,24,21,16,24,22,12,19,28,20,21,24,26,15,30,17,29,20,31,21,21,16,24,22,29,22,22,27,24,30,22,18,19,18,18,25,23,17,21,15,37,20,22,26,18,24,15,18,17,22
2022-11-27,19,20,18,23,25,19,43,31,24,25,23,17,23,14,20,18,19,18,32,22,25,27,18,24,24,25,18,18,21,18,30,29,32,24,23,22,30,20,19,28,29,21,28,31,31,26,25,23,24,19,27,21,19,16,30,23,21,20,24,27,35,24,29,23,24,28,25,23,31,22,30,25,23,19,14,22,22,24,21,24,22
2022-11-28,19,21,28,22,21,31,39,18,21,26,26,23,30,30,26,17,30,16,16,16,33,19,24,22,26,26,26,17,26,26,21,16,22,24,19,28,22,15,30,22,31,23,24,24,24,20,24,20,23,25,24,23,21,21,24,25,25,22,27,25,20,18,25,18,21,23,23,20,20,19,19,24,23,28,24,24,18,19,22,22,24
2022-11-29,28,27,27,21,21,24,43,22,27,17,19,27,29,21,18,26,18,25,23,23,17,22,17,22,25,25,14,25,23,19,19,19,15,24,20,28,16,19,25,23,20,23,22,17,17,20,31,26,25,20,24,20,22,22,23,28,29,29,21,19,27,27,26,20,20,16,16,36,23,24,23,20,18,20,18,31,24,23,24,33,19
2022-11-30,19,32,27,29,17,20,48,29,22,26,14,19,25,25,19,20,21,18,19,27,26,29,26,15,13,24,20,23,23,17,15,23,21,16,23,18,23,24,17,20,26,16,17,15,33,22,23,22,23,23,16,18,17,22,24,21,18,19,17,13,13,14,16,24,28,24,24,19,16,29,24,22,20,27,13,18,15,23,18,17,20
2022-12-01,20,35,23,21,29,25,52,23,21,22,26,34,23,25,28,30,24,24,27,23,17,29,26,21,22,26,35,25,32,16,26,28,20,20,21,30,26,22,29,20,30,23,25,26,26,21,18,24,33,24,19,28,27,28,28,24,25,20,25,30,26,25,16,28,25,28,19,22,25,18,26,28,22,24,26,32,18,24,20,27,25
2022-12-02,23,35,21,20,21,16,58,19,28,25,21,23,39,19,17,28,27,24,24,21,18,20,22,30,22,21,27,29,22,25,25,21,24,24,33,21,26,17,30,23,23,21,28,24,26,17,19,30,20,28,14,26,31,27,23,26,19,21,24,23,24,26,23,25,25,20,24,27,21,21,16,27,31,25,32,28,20,33,28,24,22
2022-12-03,21,30,28,22,19,27,47,21,29,23,29,23,23,15,20,26,18,24,14,27,20,24,22,37,21,19,28,38,13,22,21,17,22,29,21,18,19,19,20,21,19,24,21,19,20,25,23,19,16,24,26,23,19,21,19,21,24,27,26,20,20,24,21,14,24,16,30,17,21,24,29,24,25,31,32,16,28,23,15,25,22
2022-12-04,28,25,25,18,29,23,47,24,11,21,22,20,24,22,25,24,30,13,29,24,19,21,20,28,18,21,18,21,11,17,29,17,20,24,24,29,20,23,23,21,18,23,19,22,23,27,9,17,25,19,23,25,28,13,22,26,19,20,16,26,30,19,29,23,19,25,21,27,18,19,20,31,27,24,18,27,20,34,18,26,27
2022-12-05,22,30,16,19,27,20,48,27,25,16,16,18,26,23,20,25,20,20,21,24,24,19,16,28,23,27,22,16,27,20,21,16,21,27,16,20,17,30,25,18,18,17,22,21,17,20,23,26,21,23,18,14,15,22,27,21,23,27,16,21,18,19,30,20,24,19,16,21,18,24,19,18,24,21,31,26,24,20,17,36,22
2022-12-06,16,24,13,20,15,21,49,31,22,18,24,16,16,20,21,25,29,25,31,23,30,21,23,28,26,15,29,19,26,25,24,20,21,22,20,22,20,20,20,19,19,29,23,27,21,19,17,16,13,26,23,26,18,21,17,25,30,20,27,22,21,27,25,28,19,21,21,25,20,26,21,26,31,24,11,24,27,14,29,23,26
2022-12-07,24,31,23,21,17,22,45,25,11,22,20,15,20,25,22,29,26,23,19,31,23,15,25,30,20,19,31,19,30,32,22,13,16,17,24,19,22,16,29,29,27,31,23,24,31,24,16,24,19,28,26,17,16,25,19,22,19,14,28,22,25,19,26,26,18,20,18,17,21,11,22,14,25,19,28,18,25,26,24,12,20
2022-12-08,20,16,20,24,24,21,31,18,26,29,20,28,23,22,21,26,26,29,22,24,30,27,18,27,19,24,25,20,17,23,16,27,22,19,24,27,30,19,23,25,23,21,19,23,20,21,24,22,18,28,20,19,22,22,17,16,19,21,24,18,18,18,15,11,19,23,20,25,23,24,20,35,25,14,21,33,16,25,23,15,19
2022-12-09,27,20,22,17,19,27,44,19,20,21,30,22,27,21,24,24,24,29,32,27,23,18,28,21,21,28,20,22,31,21,15,25,23,23,25,18,26,23,16,19,23,25,25,29,21,21,18,24,30,24,23,17,19,24,17,19,24,16,34,23,33,25,20,34,31,27,23,21,28,23,31,19,24,26,28,15,28,22,33,19,20
2022-12-10,21,28,20,26,22,31,44,21,22,29,22,18,25,24,23,21,24,29,22,22,16,24,26,16,25,23,20,28,21,17,24,26,20,22,31,33,27,23,30,23,27,21,19,20,18,25,27,26,21,27,20,21,19,18,23,24,27,22,30,30,21,24,15,24,23,25,36,18,30,20,22,18,19,24,20,21,29,17,29,14,24
2022-12-11,29,18,20,19,26,33,43,24,25,18,14,19,21,23,21,27,23,19,21,26,21,24,22,24,26,21,25,23,19,22,13,29,21,20,27,22,24,21,19,30,23,30,26,18,20,18,24,27,24,23,28,18,20,24,16,23,25,19,20,25,21,21,24,29,18,13,21,20,20,20,24,27,24,22,16,23,24,19,17,16,26
2022-12-12,26,22,14,24,23,24,49,27,33,17,21,18,19,19,21,16,24,27,30,14,14,19,26,23,20,23,19,27,20,27,27,23,24,22,17,16,25,24,17,17,21,15,24,35,26,20,21,25,28,19,25,24,30,23,23,19,22,21,19,29,24,28,29,15,16,21,27,20,25,28,31,24,25,24,33,22,24,20,36,28,26
2022-12-13,25,22,21,19,23,15,52,29,20,17,21,37,20,32,13,21,13,26,19,24,25,16,18,23,17,19,21,30,21,22,20,19,24,25,28,21,27,28,28,16,27,22,18,15,21,22,22,23,17,24,22,20,19,20,21,27,26,16,26,27,19,20,20,30,28,25,22,23,17,21,18,40,22,18,15,26,17,26,19,26,22
2022-12-14,15,23,22,21,20,23,54,19,25,22,18,30,33,33,18,33,30,21,23,15,24,28,26,29,21,19,15,16,20,25,25,31,24,18,27,24,21,28,34,28,29,19,28,24,18,26,16,16,16,19,21,26,24,27,35,22,26,23,17,27,23,25,27,27,17,18,20,25,19,24,27,19,21,25,19,29,26,27,24,22,19
2022-12-15,17,32,23,17,22,18,50,21,30,19,33,24,29,23,31,13,26,28,25,27,26,24,23,24,23,17,20,28,24,32,20,26,20,32,32,26,23,17,16,13,29,28,27,20,15,28,23,23,15,22,23,22,19,26,19,29,24,31,27,21,7,26,13,13,28,19,19,29,21,27,24,22,26,27,24,28,21,16,17,26,20
